Fecha_prueba|Matricula|Temp_Amb|Humr_Amb|Marca|Modelo|Cilindraje|Combustible|Kilometraje|Fecha_ITV|CDA|Temp_motor|RPM_motor|HC|CO|CO2|O2|RPM_Cru|HC_Cru|CO_Cru|CO2_Cru|O2_Cru
2021-11-27 00:00:00|7257 LTC|19.8|50.2|MARCA 5|2015|1200|Gasolina|160380.0|2021-04-14|EMPRESA A|87.0|873|135|0.1|13.7|3.7|2352|92|0.25|13.0|3.4
2021-11-25 00:00:00|9957 OJG|18.4|50.6|MARCA 3|2014|1200|Gasolina|173880.0|2021-02-05|EMPRESA C|84.0|886|56|0.11|12.3|2.7|2389|97|0.27|12.3|2.6
2021-11-22 00:00:00|6538 COE|18.1|41.9|MARCA 1|2006|1200|GNV|388800.0|2021-04-07|EMPRESA H|81.0|869|150|0.5|15.5|1.7|2406|96|0.34|14.3|1.2
2021-11-04 00:00:00|3740 LVX|19.5|45.6|MARCA 4|2019|999|GNV|56700.0|2021-06-27|EMPRESA D|84.0|868|148|0.35|15.7|1.2|2416|98|0.48|12.3|3.6
2021-11-08 00:00:00|4033 LUK|20.9|49.9|MARCA 1|2010|1400|GNV|314820.0|2021-04-26|EMPRESA J|86.0|913|53|0.2|12.3|2.9|2538|76|0.41|10.1|2.6
2021-11-13 00:00:00|7283 AUS|18.9|40.5|MARCA 4|2002|999|Gasolina|523260.0|2021-06-17|EMPRESA H|80.0|848|88|0.46|15.8|2.3|2501|126|0.23|11.6|2.3
2021-11-30 00:00:00|8110 PUD|20.0|40.7|MARCA 4|2011|1400|GNV|270000.0|2021-04-24|EMPRESA I|76.0|888|101|0.11|12.0|2.3|2626|74|0.34|10.6|2.5
2021-11-16 00:00:00|5898 TKL|22.8|40.5|MARCA 3|2010|1400|Gasolina|270270.0|2021-04-01|EMPRESA I|81.0|876|83|0.18|10.2|2.7|2519|74|0.31|11.7|1.1
2021-11-01 00:00:00|3626 PCQ|19.7|40.8|MARCA 5|2013|1400|GNV_gasolina|220320.0|2021-05-12|EMPRESA G|73.0|819|137|0.13|14.3|3.4|2613|113|0.36|15.2|1.3
2021-11-23 00:00:00|9306 PUF|22.9|46.0|MARCA 4|2008|999|Gasolina|386100.0|2021-06-03|EMPRESA F|82.0|867|123|0.18|11.0|3.6|2363|95|0.41|14.5|1.7
2021-11-02 00:00:00|2024 WYB|20.3|52.7|MARCA 3|2010|1200|GNV|308880.0|2021-03-15|EMPRESA F|82.0|813|139|0.25|10.5|2.2|2451|63|0.34|14.6|1.5
2021-11-11 00:00:00|5175 QAY|20.1|44.0|MARCA 5|2003|1400|GNV|461700.0|2021-06-24|EMPRESA A|72.0|872|109|0.49|12.9|1.4|2527|57|0.3|10.7|3.5
2021-11-30 00:00:00|0187 QXX|19.0|47.6|MARCA 1|2012|1200|Gasolina|247860.0|2021-01-11|EMPRESA E|71.0|809|97|0.45|13.5|2.2|2510|126|0.16|10.0|3.6
2021-11-01 00:00:00|4841 NGP|18.3|51.9|MARCA 1|2020|999|Gasolina|24570.0|2021-06-01|EMPRESA H|75.0|836|79|0.5|14.1|3.4|2326|60|0.27|15.0|1.6
2021-11-22 00:00:00|1760 LRQ|20.7|40.9|MARCA 4|2007|1400|GNV|347760.0|2021-05-24|EMPRESA G|83.0|842|103|0.31|11.4|1.7|2693|88|0.2|10.0|1.8
2021-11-05 00:00:00|0876 POV|19.8|55.2|MARCA 3|2001|999|Gasolina|518400.0|2021-05-03|EMPRESA E|79.0|945|139|0.17|10.8|3.4|2445|118|0.11|10.5|1.0
2021-11-05 00:00:00|3700 IKY|21.2|49.1|MARCA 4|2010|1400|GNV_gasolina|279180.0|2021-05-26|EMPRESA I|85.0|855|125|0.25|14.8|3.9|2590|65|0.17|14.0|3.6
2021-11-16 00:00:00|5490 OON|21.5|46.6|MARCA 1|2006|1200|GNV|400950.0|2021-06-04|EMPRESA H|84.0|804|143|0.31|10.0|3.4|2502|90|0.47|12.3|1.8
2021-11-03 00:00:00|9359 TIE|20.4|42.7|MARCA 4|2012|1400|GNV_gasolina|245430.0|2021-05-04|EMPRESA J|72.0|922|96|0.36|12.2|2.5|2574|65|0.37|14.6|2.5
2021-11-28 00:00:00|4235 VXG|20.6|48.9|MARCA 2|2010|999|GNV_gasolina|285120.0|2021-01-30|EMPRESA H|71.0|948|135|0.18|10.4|1.7|2334|80|0.38|12.5|3.7
2021-11-05 00:00:00|5245 RSF|22.8|47.6|MARCA 4|2012|1200|GNV_gasolina|264870.0|2021-06-02|EMPRESA A|90.0|862|142|0.23|13.7|2.4|2608|97|0.18|11.0|3.1
2021-11-07 00:00:00|8002 CTQ|20.8|52.6|MARCA 4|2016|1400|Gasolina|140400.0|2021-04-24|EMPRESA F|80.0|896|106|0.41|13.2|1.8|2469|93|0.13|14.7|3.2
2021-11-22 00:00:00|1817 IQH|19.7|49.3|MARCA 4|2021|1400|GNV|11586.0|2021-05-06|EMPRESA I|72.0|877|66|0.21|13.3|1.2|2648|118|0.19|12.8|1.8
2021-11-11 00:00:00|1811 ESU|22.4|53.0|MARCA 2|2002|1200|Gasolina|543780.0|2021-02-23|EMPRESA I|73.0|810|96|0.37|10.2|2.8|2354|144|0.11|11.7|2.9
2021-11-08 00:00:00|1347 DUW|19.1|51.8|MARCA 3|2017|999|GNV_gasolina|117720.0|2021-03-14|EMPRESA E|87.0|902|61|0.26|10.7|2.7|2534|51|0.15|14.9|2.3
2021-11-26 00:00:00|6480 XIH|21.3|42.4|MARCA 5|2020|1200|GNV_gasolina|29700.0|2021-03-25|EMPRESA G|82.0|833|147|0.41|15.2|2.7|2380|77|0.38|10.1|3.6
2021-11-21 00:00:00|2977 TXH|20.6|46.8|MARCA 3|2007|1400|GNV_gasolina|381780.0|2021-06-20|EMPRESA D|73.0|878|52|0.17|12.4|2.7|2679|107|0.3|12.7|3.6
2021-11-09 00:00:00|3737 HAS|20.1|47.7|MARCA 5|2002|1400|Gasolina|518130.0|2021-03-22|EMPRESA E|89.0|832|73|0.32|14.3|3.5|2428|136|0.44|11.6|1.0
2021-11-26 00:00:00|1223 EAN|20.4|44.5|MARCA 3|2018|1400|GNV_gasolina|81000.0|2021-03-11|EMPRESA J|82.0|935|52|0.13|15.2|1.2|2344|126|0.28|14.6|2.6
2021-11-15 00:00:00|4781 IOC|19.8|55.3|MARCA 1|2001|1200|Gasolina|534600.0|2021-06-14|EMPRESA C|78.0|891|107|0.1|11.6|1.6|2552|131|0.33|12.0|1.0
2021-11-23 00:00:00|9802 QEO|20.7|45.6|MARCA 3|2019|1400|GNV_gasolina|54000.0|2021-04-27|EMPRESA I|90.0|830|61|0.17|12.8|2.7|2451|123|0.4|10.2|2.3
2021-11-20 00:00:00|3356 MBD|21.3|42.9|MARCA 3|2006|1400|GNV_gasolina|417150.0|2021-04-28|EMPRESA H|73.0|859|145|0.11|10.0|1.0|2677|74|0.18|10.6|3.7
2021-11-12 00:00:00|8117 AMK|21.7|55.7|MARCA 3|2021|999|Gasolina|8171.0|2021-01-21|EMPRESA D|81.0|895|79|0.13|12.8|1.7|2441|148|0.27|13.1|2.6
2021-11-06 00:00:00|8129 ZML|20.5|46.6|MARCA 1|2013|999|GNV_gasolina|211680.0|2021-02-23|EMPRESA B|74.0|853|52|0.36|10.6|3.6|2486|118|0.39|13.4|1.4
2021-11-12 00:00:00|8867 TVV|18.1|50.9|MARCA 3|2021|1200|Gasolina|13664.0|2021-02-10|EMPRESA I|77.0|937|66|0.32|13.6|3.5|2467|122|0.38|13.4|3.2
2021-11-07 00:00:00|1695 FRK|20.2|45.7|MARCA 4|2017|999|GNV_gasolina|97200.0|2021-01-26|EMPRESA A|78.0|870|88|0.14|13.2|2.1|2326|60|0.27|13.8|2.8
2021-11-07 00:00:00|2727 VQP|22.4|47.3|MARCA 2|2017|1200|GNV_gasolina|111240.0|2021-02-19|EMPRESA J|85.0|822|55|0.4|12.5|1.1|2300|134|0.27|11.9|1.7
2021-11-05 00:00:00|1781 TTT|21.5|44.5|MARCA 2|2016|1200|Gasolina|126900.0|2021-05-13|EMPRESA B|76.0|865|123|0.29|15.5|1.4|2470|100|0.36|13.5|3.7
2021-11-09 00:00:00|0763 NXP|21.4|45.8|MARCA 2|2014|1200|GNV|190890.0|2021-04-01|EMPRESA I|76.0|820|148|0.11|13.0|3.0|2617|143|0.48|13.3|1.6
2021-11-03 00:00:00|5417 SUJ|19.6|54.0|MARCA 1|2001|999|GNV_gasolina|518400.0|2021-05-06|EMPRESA C|82.0|924|144|0.11|13.7|3.2|2427|76|0.3|10.5|1.2
2021-11-04 00:00:00|4768 ZVJ|22.9|53.4|MARCA 4|2018|1200|GNV_gasolina|76140.0|2021-05-30|EMPRESA C|85.0|864|70|0.39|12.0|3.2|2522|73|0.34|10.3|2.2
2021-11-25 00:00:00|7347 KTP|18.3|55.0|MARCA 3|2006|1400|GNV_gasolina|413100.0|2021-03-09|EMPRESA F|87.0|897|69|0.2|14.5|3.0|2396|90|0.28|14.8|1.8
2021-11-09 00:00:00|8272 AAG|21.7|51.5|MARCA 1|2009|999|GNV|340200.0|2021-04-26|EMPRESA C|90.0|927|56|0.42|11.8|1.9|2497|133|0.49|10.8|2.5
2021-11-23 00:00:00|2655 MGI|22.6|40.0|MARCA 1|2009|999|GNV_gasolina|304560.0|2021-06-21|EMPRESA I|89.0|845|51|0.42|15.1|1.0|2698|117|0.24|10.0|2.3
2021-11-14 00:00:00|1263 ZXW|19.0|54.7|MARCA 5|2017|999|Gasolina|106920.0|2021-04-30|EMPRESA F|78.0|810|66|0.35|15.6|3.6|2413|113|0.43|12.6|3.9
2021-11-14 00:00:00|0251 EPD|21.9|51.2|MARCA 3|2021|1200|GNV_gasolina|8025.0|2021-04-30|EMPRESA D|75.0|885|150|0.28|11.9|1.3|2675|89|0.47|12.1|3.0
2021-11-10 00:00:00|5682 PZL|21.7|42.1|MARCA 4|2021|1200|GNV_gasolina|11950.0|2021-05-08|EMPRESA E|90.0|800|70|0.25|13.7|1.0|2412|50|0.25|10.7|3.1
2021-11-09 00:00:00|6152 VXG|21.8|45.6|MARCA 3|2010|1400|GNV|317790.0|2021-04-16|EMPRESA F|88.0|858|137|0.41|14.6|1.3|2453|131|0.31|12.1|1.8
2021-11-27 00:00:00|8396 XQY|18.8|48.0|MARCA 3|2012|1400|GNV|228420.0|2021-01-23|EMPRESA B|71.0|850|140|0.26|15.2|1.3|2651|86|0.43|11.5|2.1
2021-11-21 00:00:00|1613 XAF|19.1|41.6|MARCA 4|2008|1400|GNV|365040.0|2021-02-25|EMPRESA I|83.0|835|119|0.37|12.8|2.7|2423|128|0.18|14.0|1.9
2021-11-10 00:00:00|1792 MXV|21.9|55.5|MARCA 2|2018|1400|GNV_gasolina|81810.0|2021-06-04|EMPRESA G|75.0|902|126|0.37|10.3|3.4|2320|117|0.36|11.6|2.4
2021-11-15 00:00:00|5441 VUQ|21.8|49.0|MARCA 4|2010|1200|Gasolina|299970.0|2021-06-12|EMPRESA A|84.0|818|114|0.43|10.1|3.5|2604|98|0.22|10.5|2.7
2021-11-21 00:00:00|9508 FXG|20.1|43.5|MARCA 2|2021|1400|GNV|7221.0|2021-05-02|EMPRESA F|72.0|909|104|0.15|13.1|3.5|2541|135|0.18|14.2|1.0
2021-11-10 00:00:00|0148 GSS|22.5|51.6|MARCA 3|2019|999|GNV|51840.0|2021-03-26|EMPRESA I|83.0|874|136|0.12|13.2|1.9|2370|118|0.43|13.6|2.9
2021-11-23 00:00:00|6673 OOY|21.5|46.3|MARCA 5|2016|1200|GNV_gasolina|129600.0|2021-03-23|EMPRESA I|73.0|841|66|0.12|10.5|3.5|2343|112|0.13|10.8|1.0
2021-11-12 00:00:00|6370 CLN|22.4|49.4|MARCA 5|2007|1200|GNV_gasolina|343980.0|2021-04-23|EMPRESA B|78.0|876|147|0.31|13.8|1.1|2554|54|0.42|14.4|3.7
2021-11-24 00:00:00|2888 JTA|18.1|54.0|MARCA 5|2021|1200|GNV|12975.0|2021-03-24|EMPRESA C|74.0|944|89|0.46|14.1|1.7|2626|89|0.2|11.8|2.5
2021-11-29 00:00:00|0177 TQB|19.7|41.7|MARCA 1|2008|999|Gasolina|315900.0|2021-06-13|EMPRESA D|75.0|825|91|0.37|10.9|2.9|2654|74|0.22|10.5|2.0
2021-11-03 00:00:00|6167 PSM|21.3|46.5|MARCA 5|2010|1400|Gasolina|282150.0|2021-04-25|EMPRESA D|86.0|837|107|0.33|12.6|1.8|2550|81|0.23|10.5|1.8
2021-11-11 00:00:00|4348 LUG|22.3|49.9|MARCA 2|2011|1200|GNV|251100.0|2021-02-22|EMPRESA D|85.0|920|140|0.16|11.2|2.7|2494|111|0.25|11.5|3.6
2021-11-26 00:00:00|1574 MYF|21.1|49.0|MARCA 5|2012|1400|GNV|257580.0|2021-05-09|EMPRESA D|83.0|904|107|0.46|10.9|2.9|2405|140|0.17|15.0|2.5
2021-11-14 00:00:00|9335 QII|21.8|46.3|MARCA 3|2008|1400|GNV_gasolina|379080.0|2021-03-24|EMPRESA J|74.0|855|141|0.49|10.5|1.9|2381|60|0.2|10.2|3.2
2021-11-04 00:00:00|1528 VKF|18.9|55.5|MARCA 5|2012|1400|GNV|240570.0|2021-06-23|EMPRESA H|70.0|859|124|0.24|13.9|3.1|2656|62|0.4|15.3|3.0
2021-11-19 00:00:00|1716 AUI|18.5|45.2|MARCA 3|2016|1200|GNV|129600.0|2021-03-25|EMPRESA D|81.0|870|86|0.24|15.5|3.9|2455|89|0.39|13.1|2.4
2021-11-09 00:00:00|2172 CNS|20.5|53.9|MARCA 1|2008|999|Gasolina|372060.0|2021-01-25|EMPRESA B|81.0|863|64|0.31|11.2|3.6|2383|102|0.29|10.8|2.7
2021-11-07 00:00:00|4420 FWQ|20.8|53.6|MARCA 5|2010|1400|Gasolina|285120.0|2021-04-05|EMPRESA I|71.0|844|135|0.39|10.4|3.8|2562|88|0.5|14.9|3.6
2021-11-02 00:00:00|2146 MIP|20.9|44.7|MARCA 1|2016|999|GNV_gasolina|125550.0|2021-05-17|EMPRESA B|74.0|814|112|0.24|10.4|2.2|2644|96|0.15|12.9|2.0
2021-11-10 00:00:00|2372 PKX|21.8|53.1|MARCA 5|2005|1400|Gasolina|419040.0|2021-05-04|EMPRESA G|80.0|834|150|0.41|15.5|2.3|2570|89|0.22|12.8|3.0
2021-11-12 00:00:00|0237 AKW|18.9|54.3|MARCA 2|2012|999|GNV_gasolina|243000.0|2021-03-29|EMPRESA B|89.0|801|61|0.45|15.0|2.3|2490|101|0.33|11.2|1.4
2021-11-06 00:00:00|4063 OFL|20.7|55.2|MARCA 2|2014|1400|GNV_gasolina|194670.0|2021-02-21|EMPRESA E|70.0|825|85|0.27|11.4|3.3|2351|76|0.39|15.7|2.3
2021-11-29 00:00:00|2854 FPF|18.8|45.6|MARCA 4|2004|1400|Gasolina|459000.0|2021-06-25|EMPRESA F|79.0|847|88|0.41|14.8|2.4|2453|80|0.44|14.2|2.3
2021-11-29 00:00:00|2682 DTL|22.9|43.3|MARCA 1|2017|1200|GNV_gasolina|118800.0|2021-05-23|EMPRESA F|70.0|812|119|0.5|11.3|3.9|2697|124|0.26|15.3|2.6
2021-11-07 00:00:00|9026 TBX|18.6|53.1|MARCA 2|2012|1200|Gasolina|240570.0|2021-03-08|EMPRESA A|80.0|946|80|0.12|10.2|3.5|2608|124|0.17|14.4|3.0
2021-11-25 00:00:00|2831 SGN|20.5|51.6|MARCA 4|2003|999|GNV_gasolina|456840.0|2021-01-18|EMPRESA G|77.0|810|64|0.33|11.9|2.9|2520|76|0.12|13.3|3.1
2021-11-21 00:00:00|3836 PRI|18.3|43.9|MARCA 5|2021|999|GNV|11540.0|2021-05-15|EMPRESA C|85.0|946|59|0.32|12.3|3.6|2645|135|0.46|12.5|2.9
2021-11-16 00:00:00|5882 YQF|19.2|51.1|MARCA 4|2001|999|Gasolina|496800.0|2021-03-16|EMPRESA C|88.0|935|118|0.41|10.9|2.5|2652|102|0.29|15.9|1.7
2021-11-24 00:00:00|6417 KLW|18.5|45.3|MARCA 3|2008|999|GNV|340470.0|2021-02-14|EMPRESA J|86.0|841|95|0.43|15.5|1.8|2392|84|0.43|14.0|3.8
2021-11-29 00:00:00|7300 REZ|19.5|41.9|MARCA 1|2011|1200|GNV_gasolina|278100.0|2021-06-25|EMPRESA I|82.0|908|67|0.27|10.1|2.6|2403|142|0.23|11.7|1.3
2021-11-29 00:00:00|0674 VKC|21.3|52.7|MARCA 4|2016|999|GNV_gasolina|133650.0|2021-04-10|EMPRESA E|88.0|839|98|0.14|13.3|2.9|2563|93|0.46|13.5|2.6
2021-11-06 00:00:00|2030 QUN|20.2|43.2|MARCA 4|2008|1200|Gasolina|382590.0|2021-03-09|EMPRESA D|71.0|915|143|0.38|13.6|1.8|2439|145|0.29|15.9|2.6
2021-11-11 00:00:00|5541 LXJ|21.7|54.0|MARCA 3|2012|1400|GNV_gasolina|225990.0|2021-05-13|EMPRESA H|84.0|879|91|0.3|13.2|1.2|2671|97|0.2|11.9|3.7
2021-11-23 00:00:00|0365 ALI|19.5|46.1|MARCA 4|2010|1200|GNV_gasolina|291060.0|2021-03-24|EMPRESA A|72.0|889|127|0.34|14.4|2.9|2583|142|0.14|13.5|2.5
2021-11-04 00:00:00|6771 GPN|22.9|47.5|MARCA 1|2011|1400|GNV_gasolina|243000.0|2021-02-27|EMPRESA D|79.0|924|116|0.11|11.6|2.1|2464|105|0.16|13.1|1.1
2021-11-13 00:00:00|6305 QUO|21.4|46.1|MARCA 1|2002|1400|GNV_gasolina|466830.0|2021-02-12|EMPRESA J|87.0|934|119|0.31|12.3|3.3|2582|70|0.48|11.5|1.8
2021-11-08 00:00:00|1294 OXK|18.4|41.5|MARCA 4|2003|999|GNV|451980.0|2021-03-10|EMPRESA J|72.0|907|96|0.37|10.3|3.3|2410|135|0.48|15.5|3.7
2021-11-03 00:00:00|5934 VNY|18.6|44.7|MARCA 2|2004|1200|GNV|426870.0|2021-02-25|EMPRESA A|88.0|934|119|0.31|13.2|3.8|2333|74|0.11|13.9|1.8
2021-11-12 00:00:00|9561 LBA|22.0|48.7|MARCA 3|2014|999|Gasolina|202230.0|2021-01-26|EMPRESA C|73.0|845|101|0.33|13.4|3.1|2545|139|0.22|15.5|1.7
2021-11-11 00:00:00|5049 COT|20.1|49.8|MARCA 1|2002|1200|GNV|533520.0|2021-02-20|EMPRESA G|79.0|894|96|0.43|14.8|2.6|2434|119|0.42|15.1|2.1
2021-11-07 00:00:00|6443 NXE|20.0|44.2|MARCA 4|2020|999|GNV_gasolina|24300.0|2021-05-02|EMPRESA H|75.0|841|100|0.45|14.1|2.5|2539|135|0.32|14.4|1.1
2021-11-26 00:00:00|0057 HXN|21.8|40.0|MARCA 4|2020|999|GNV_gasolina|28350.0|2021-03-25|EMPRESA A|87.0|866|56|0.45|13.1|1.9|2473|77|0.27|13.9|1.9
2021-11-13 00:00:00|8327 RGT|18.1|49.0|MARCA 5|2011|1200|GNV_gasolina|270000.0|2021-03-02|EMPRESA C|74.0|909|62|0.49|10.1|2.4|2350|92|0.22|14.5|3.3
2021-08-07 00:00:00|4389 KGC|22.8|52.7|MARCA 3|2013|999|Gasolina|194400.0|2021-01-11|EMPRESA H|74.0|940|115|0.26|14.7|2.3|2671|105|0.15|11.5|3.8
2021-08-12 00:00:00|0078 MGD|19.3|52.1|MARCA 5|2001|999|GNV|496800.0|2020-11-29|EMPRESA B|79.0|836|81|0.13|14.0|3.1|2659|64|0.39|15.3|1.7
2021-08-19 00:00:00|0389 PWY|19.2|40.3|MARCA 5|2021|999|GNV|6862.0|2021-02-21|EMPRESA I|75.0|917|132|0.47|13.6|2.6|2682|97|0.21|14.2|2.4
2021-08-09 00:00:00|2807 LBR|22.0|43.6|MARCA 5|2018|999|GNV_gasolina|86670.0|2021-01-12|EMPRESA C|76.0|817|82|0.41|13.0|2.9|2365|93|0.31|13.4|3.0
2021-08-08 00:00:00|8972 BMP|22.4|42.8|MARCA 5|2015|1400|GNV_gasolina|162000.0|2020-10-16|EMPRESA D|90.0|829|93|0.27|11.9|2.1|2366|59|0.26|15.3|2.5
2021-08-02 00:00:00|3797 GOV|22.2|48.0|MARCA 1|2009|999|GNV|304560.0|2021-02-10|EMPRESA D|81.0|840|99|0.49|14.6|3.4|2596|93|0.21|15.2|3.5
2021-08-23 00:00:00|4960 WBP|19.0|48.1|MARCA 2|2003|1200|Gasolina|466560.0|2020-11-10|EMPRESA A|81.0|824|124|0.32|13.9|3.2|2351|127|0.44|12.7|2.9
2021-08-30 00:00:00|2954 QIP|20.3|54.1|MARCA 3|2015|1200|GNV|170100.0|2020-12-15|EMPRESA H|81.0|876|89|0.39|15.1|1.1|2325|133|0.25|13.9|2.7
2021-08-01 00:00:00|7170 JZT|20.5|55.8|MARCA 2|2002|1200|GNV|523260.0|2020-11-17|EMPRESA D|74.0|854|131|0.38|13.6|1.0|2635|133|0.32|15.2|3.8
2021-08-18 00:00:00|5600 DYG|19.5|53.8|MARCA 4|2018|999|Gasolina|75330.0|2021-03-19|EMPRESA B|71.0|921|102|0.38|11.2|2.7|2506|131|0.46|10.9|3.7
2021-08-20 00:00:00|8480 WUS|20.9|48.4|MARCA 2|2002|999|Gasolina|502740.0|2020-11-02|EMPRESA C|71.0|912|69|0.21|10.3|1.0|2528|79|0.13|10.3|2.5
2021-08-18 00:00:00|1408 BQN|22.6|48.5|MARCA 4|2011|1200|GNV_gasolina|253800.0|2021-02-26|EMPRESA C|86.0|937|107|0.45|12.7|1.2|2560|111|0.15|12.9|2.1
2021-08-20 00:00:00|1291 IRK|18.5|44.4|MARCA 2|2019|1400|GNV|49140.0|2021-02-25|EMPRESA B|79.0|935|142|0.44|14.1|2.5|2608|120|0.18|15.9|1.5
2021-08-11 00:00:00|1048 SWU|21.2|47.3|MARCA 3|2007|1200|GNV_gasolina|370440.0|2020-11-08|EMPRESA D|78.0|892|92|0.29|13.1|2.1|2610|80|0.49|10.1|1.0
2021-08-08 00:00:00|4709 RUY|18.7|41.5|MARCA 2|2016|999|GNV|121500.0|2021-02-26|EMPRESA J|90.0|862|138|0.33|10.8|1.6|2477|117|0.27|13.3|2.2
2021-08-16 00:00:00|2255 LSK|19.8|52.5|MARCA 3|2016|999|Gasolina|135000.0|2020-10-19|EMPRESA A|71.0|803|77|0.39|10.2|3.4|2441|93|0.14|12.1|2.6
2021-08-25 00:00:00|6265 WOK|22.3|55.0|MARCA 4|2016|999|GNV|121500.0|2021-01-16|EMPRESA F|80.0|825|60|0.14|10.8|3.2|2333|63|0.22|13.4|2.8
2021-08-06 00:00:00|2661 UIP|20.5|47.7|MARCA 3|2005|999|Gasolina|475200.0|2020-12-04|EMPRESA I|89.0|874|63|0.23|11.1|2.0|2406|115|0.2|11.5|3.0
2021-08-10 00:00:00|7507 HOI|19.6|50.7|MARCA 4|2019|1400|GNV|54540.0|2020-11-27|EMPRESA D|74.0|879|55|0.48|11.4|1.1|2571|61|0.21|14.1|1.9
2021-08-06 00:00:00|7988 DLG|19.6|55.9|MARCA 3|2013|1200|GNV|203040.0|2021-02-18|EMPRESA J|90.0|894|56|0.23|12.7|1.3|2378|61|0.29|13.6|1.0
2021-08-12 00:00:00|0881 IBZ|20.9|45.0|MARCA 1|2007|999|GNV|393120.0|2020-10-23|EMPRESA J|86.0|879|116|0.37|12.6|1.6|2602|116|0.31|14.5|3.4
2021-08-21 00:00:00|7216 TTB|22.4|44.1|MARCA 1|2018|999|Gasolina|78570.0|2021-02-02|EMPRESA E|84.0|914|143|0.36|15.7|2.4|2391|146|0.15|11.0|1.4
2021-08-19 00:00:00|6288 LVH|20.3|51.4|MARCA 5|2010|1400|Gasolina|273240.0|2021-03-04|EMPRESA G|90.0|819|77|0.27|11.7|1.5|2367|113|0.32|11.3|3.0
2021-08-06 00:00:00|3261 PJN|18.9|47.4|MARCA 2|2003|999|GNV|510300.0|2021-02-18|EMPRESA B|76.0|842|102|0.25|13.0|3.7|2628|132|0.45|11.2|2.6
2021-08-03 00:00:00|9126 HJX|19.8|42.1|MARCA 2|2008|1200|GNV|365040.0|2021-02-25|EMPRESA H|84.0|871|94|0.32|10.8|2.2|2550|120|0.48|13.3|1.4
2021-08-25 00:00:00|3887 WNE|21.8|40.0|MARCA 4|2013|999|Gasolina|211680.0|2021-03-05|EMPRESA G|84.0|841|112|0.45|15.6|1.3|2340|53|0.31|10.6|1.3
2021-08-14 00:00:00|4089 ISX|21.3|49.6|MARCA 5|2013|999|Gasolina|203040.0|2020-11-02|EMPRESA B|73.0|925|94|0.16|11.4|3.3|2539|146|0.47|13.3|2.2
2021-08-16 00:00:00|4873 IVR|19.0|49.0|MARCA 1|2015|1200|Gasolina|155520.0|2021-01-18|EMPRESA G|81.0|897|104|0.17|10.5|3.8|2346|141|0.43|14.8|1.1
2021-08-15 00:00:00|5557 FFI|18.2|49.2|MARCA 3|2021|999|Gasolina|9402.0|2020-11-19|EMPRESA C|80.0|815|61|0.1|13.6|3.2|2519|95|0.11|14.2|1.2
2021-08-18 00:00:00|2777 ILC|20.0|41.6|MARCA 5|2016|1400|Gasolina|124200.0|2020-12-04|EMPRESA E|90.0|939|56|0.44|13.9|3.7|2376|89|0.16|14.9|3.7
2021-08-08 00:00:00|3029 KMD|20.7|54.5|MARCA 1|2002|1400|Gasolina|548910.0|2021-03-02|EMPRESA H|79.0|835|143|0.27|12.2|3.6|2544|57|0.44|12.5|3.7
2021-08-10 00:00:00|8519 LYC|21.2|55.6|MARCA 2|2009|999|GNV_gasolina|330480.0|2020-12-21|EMPRESA H|86.0|946|95|0.1|11.5|3.8|2592|149|0.37|10.8|1.1
2021-08-08 00:00:00|2769 BZW|22.0|51.5|MARCA 4|2008|999|Gasolina|351000.0|2021-03-04|EMPRESA C|72.0|804|67|0.17|13.2|2.7|2527|144|0.27|11.9|2.8
2021-08-28 00:00:00|7508 TKR|22.7|48.8|MARCA 3|2006|1200|GNV|441450.0|2020-11-20|EMPRESA G|85.0|858|97|0.35|14.6|1.2|2330|76|0.5|11.5|1.1
2021-08-12 00:00:00|2044 PQN|19.4|47.8|MARCA 3|2005|1400|GNV|401760.0|2021-01-25|EMPRESA H|77.0|821|66|0.31|10.6|2.8|2481|99|0.34|14.6|2.4
2021-08-31 00:00:00|6615 GGP|22.3|42.7|MARCA 3|2018|1400|GNV_gasolina|76140.0|2021-02-02|EMPRESA B|72.0|910|77|0.26|13.6|1.7|2545|100|0.44|10.2|1.8
2021-08-14 00:00:00|0224 PMY|22.7|52.6|MARCA 1|2018|1400|GNV|81810.0|2020-12-22|EMPRESA C|71.0|804|76|0.12|15.4|2.1|2576|65|0.49|10.8|3.4
2021-08-02 00:00:00|9464 YVZ|20.9|51.7|MARCA 1|2021|1200|GNV|9980.0|2021-02-21|EMPRESA F|88.0|907|75|0.27|13.7|2.2|2476|79|0.16|14.9|3.2
2021-08-17 00:00:00|1097 UUH|22.1|51.9|MARCA 4|2005|1400|GNV_gasolina|388800.0|2021-01-31|EMPRESA C|79.0|919|72|0.38|10.7|2.3|2489|104|0.13|11.4|2.7
2021-08-26 00:00:00|5386 LGL|18.0|42.4|MARCA 2|2005|1400|Gasolina|419040.0|2021-02-21|EMPRESA F|83.0|946|124|0.12|11.2|3.4|2332|74|0.29|14.1|3.3
2021-08-02 00:00:00|6096 CTL|21.5|44.5|MARCA 5|2007|1400|GNV_gasolina|412020.0|2021-03-01|EMPRESA I|77.0|906|73|0.19|13.3|1.8|2691|134|0.18|11.2|2.8
2021-08-10 00:00:00|4673 NYY|21.4|46.5|MARCA 5|2013|999|GNV_gasolina|220320.0|2021-02-14|EMPRESA G|79.0|885|126|0.38|13.7|2.0|2632|51|0.2|14.3|2.6
